Ranking,Fund Short Name,Investment Strategy,Dummy,Fund Company,Dummy,Recent Month Return,Dummy,Lastest NAV,Cumulative Return,Dummy,Dummy,Dummy,Annalized Return,Sharpe Ratio,Year Rating
01,鸿凯激进8号,股票策略,查看,鸿凯投资,查看,--,查看,0.9410,--,查看,查看,查看,,,
02,蓝海一号,股票策略,查看,蓝海韬略,查看,-20.13%,查看,0.8730,150.10%,查看,查看,查看,,,
03,财通基金·富春定增1288号,定向增发,查看,财通基金,查看,--,查看,--,--,查看,查看,查看,,,
04,淡水泉成长,股票策略,查看,淡水泉投资,查看,14.29%,查看,5.9519,495.19%,查看,查看,查看,,,
05,景富二期基金,股票策略,查看,景富投资,查看,8.24%,查看,2.2060,120.60%,查看,查看,查看,,,
06,混沌1号,股票策略,查看,混沌道然资产,查看,-6.62%,查看,2.5388,153.88%,查看,查看,查看,,,
07,财通富春定增1588号,定向增发,查看,财通基金,查看,--,查看,--,0.00%,查看,查看,查看,,,
08,昀沣,股票策略,查看,千合资本,查看,-3.72%,查看,2.1221,112.21%,查看,查看,查看,,,
09,倚天徽商中国梦3号,管理期货,查看,倚天投资,查看,41.30%,查看,3.7333,273.33%,查看,查看,查看,,,
10,清水源1号,股票策略,查看,清水源投资,查看,-0.93%,查看,7.1076,610.76%,查看,查看,查看,,,
11,元普定增12号,定向增发,查看,元普投资,查看,-0.42%,查看,0.9538,--,查看,查看,查看,,,
12,元普新三板领军8号,定向增发,查看,元普投资,查看,-4.58%,查看,0.9333,-6.67%,查看,查看,查看,,,
13,从容全天候1期,股票策略,查看,从容投资,查看,--,查看,1.0000,0.00%,查看,查看,查看,,,
14,渤海分级定增宝8号B级,定向增发,查看,渤海证券,查看,582.78%,查看,7.3256,632.56%,查看,查看,查看,,,
15,长城卫星石化1号次级,其他,查看,长城证券,查看,283.66%,查看,0.7915,-20.85%,查看,查看,查看,,,
16,天成壹号基金,股票策略,查看,天成资管,查看,194.63%,查看,4.6263,362.63%,查看,查看,查看,,,
17,华泰紫金稳利1号,债券策略,查看,华泰证券,查看,296.53%,查看,4.2532,336.39%,查看,查看,查看,,,
18,雨山寻牛1号,股票策略,查看,云溪基金,查看,141.33%,查看,4.7300,373.00%,查看,查看,查看,,,
19,华龙金智汇24号B,股票策略,查看,华龙证券,查看,288.95%,查看,1.0000,0.00%,查看,查看,查看,,,
20,冬拓三号,股票策略,查看,冬拓投资,查看,214.49%,查看,3.4500,245.00%,查看,查看,查看,,,
21,汇祥1号,管理期货,查看,汇祥贰零壹壹,查看,109.25%,查看,4.8704,387.04%,查看,查看,查看,,,
22,西南证券双喜基金优选1号次级,组合策略,查看,西南证券,查看,180.73%,查看,1.0519,5.19%,查看,查看,查看,,,
23,兴鑫洛书精选4期,组合策略,查看,兴证期货,查看,207.70%,查看,4.4370,343.70%,查看,查看,查看,,,
24,海通海创1号,多策略,查看,海通证券,查看,--,查看,2.9684,196.84%,查看,查看,查看,,,
25,华融分级固利42号C,债券策略,查看,华融证券,查看,115.09%,查看,2.9741,237.51%,查看,查看,查看,,,
26,国信久立成长1号B,股票策略,查看,国信证券,查看,--,查看,0.9180,-8.20%,查看,查看,查看,,,
27,天谷价值精选一号,股票策略,查看,天谷资产,查看,145.13%,查看,2.8161,181.61%,查看,查看,查看,,,
28,东北证券融盛1号次级,债券策略,查看,东北证券,查看,205.22%,查看,2.9939,199.39%,查看,查看,查看,,,
29,华融分级固利41号C,债券策略,查看,华融证券,查看,112.10%,查看,3.1232,237.32%,查看,查看,查看,,,
30,奇点时空,管理期货,查看,奇点财富,查看,180.10%,查看,2.8010,180.10%,查看,查看,查看,,,
31,华泰家园7号次级,对冲策略,查看,华泰资管,查看,136.90%,查看,3.6274,262.74%,查看,查看,查看,,,
32,浙江白鹭囊萤,多策略,查看,白鹭资管,查看,172.20%,查看,3.2120,221.20%,查看,查看,查看,,,
33,川行主观1号,股票策略,查看,河洲资产,查看,123.91%,查看,2.6316,163.16%,查看,查看,查看,,,
34,慧智投资69号,定向增发,查看,德清瑞智,查看,141.52%,查看,2.9970,199.70%,查看,查看,查看,,,
35,乔戈里中明中小盘,定向增发,查看,乔格理,查看,45.21%,查看,5.5500,455.00%,查看,查看,查看,,,
36,弘茗套利稳健管理型6号,多策略,查看,弘茗资产,查看,95.39%,查看,2.6546,165.46%,查看,查看,查看,,,
37,华龙金智汇18号次级,股票策略,查看,华龙证券,查看,160.67%,查看,2.9002,190.02%,查看,查看,查看,,,
38,璟恒五期资产管理,股票策略,查看,璟恒投资,查看,87.90%,查看,2.3469,134.69%,查看,查看,查看,,,
39,聚益六期B,股票策略,查看,聚益投资,查看,--,查看,2.1710,117.10%,查看,查看,查看,,,
40,北京否极泰,股票策略,查看,凌通盛泰,查看,157.10%,查看,5.9854,498.54%,查看,查看,查看,,,
41,喜马拉雅基金,股票策略,查看,美港投资,查看,88.97%,查看,2.3077,140.77%,查看,查看,查看,,,
42,兴鑫洛书精选3期,组合策略,查看,兴证期货,查看,135.66%,查看,2.8420,184.20%,查看,查看,查看,,,
43,高合稳进2号,多策略,查看,国投安信期货,查看,97.58%,查看,2.6640,166.40%,查看,查看,查看,,,
44,中金清新1号劣后级,多策略,查看,中金公司,查看,8.79%,查看,2.1050,110.50%,查看,查看,查看,,,
45,希瓦小牛3号,股票策略,查看,希瓦资产,查看,97.96%,查看,2.4915,163.11%,查看,查看,查看,,,
46,渤海分级汇金6号B,股票策略,查看,渤海证券,查看,--,查看,2.3663,136.63%,查看,查看,查看,,,
47,睿翔1号第一期,股票策略,查看,仁睿投资,查看,--,查看,2.3401,134.01%,查看,查看,查看,,,
48,渤海分级汇金5号B,股票策略,查看,渤海证券,查看,--,查看,2.3444,134.44%,查看,查看,查看,,,
49,渤海分级汇金7号B,股票策略,查看,渤海证券,查看,--,查看,2.3282,132.82%,查看,查看,查看,,,
50,天谷深度价值一号,股票策略,查看,天谷资产,查看,97.08%,查看,2.1326,113.26%,查看,查看,查看,,,
51,希瓦小牛5号,股票策略,查看,希瓦资产,查看,92.74%,查看,2.3900,149.70%,查看,查看,查看,,,
52,希瓦小牛FOF精选,组合策略,查看,上海希瓦,查看,85.69%,查看,2.4530,145.30%,查看,查看,查看,,,
53,华龙金智汇20号次级,股票策略,查看,华龙证券,查看,148.23%,查看,2.5235,152.35%,查看,查看,查看,,,
54,慧智投资70号,多策略,查看,德清瑞智,查看,109.32%,查看,2.6079,160.79%,查看,查看,查看,,,
55,华龙金智汇19号次级,股票策略,查看,华龙证券,查看,145.47%,查看,2.4908,149.08%,查看,查看,查看,,,
56,华泰智飞生物1号风险级,股票策略,查看,华泰资管,查看,71.66%,查看,6.4494,544.94%,查看,查看,查看,,,
57,悟源盈泉二号,股票策略,查看,悟源资管,查看,113.69%,查看,2.2403,124.03%,查看,查看,查看,,,
58,长江基金,股票策略,查看,优波投资,查看,87.57%,查看,2.3681,136.81%,查看,查看,查看,,,
59,希瓦小牛1号基金,股票策略,查看,希瓦资产,查看,76.19%,查看,3.1450,250.90%,查看,查看,查看,,,
60,国道同享1号,多策略,查看,国道资产,查看,122.87%,查看,2.1930,119.30%,查看,查看,查看,,,
61,冠丰糖糖1号,股票策略,查看,冠丰资产,查看,142.99%,查看,2.7920,179.20%,查看,查看,查看,,,
62,财富星城2号B类,多策略,查看,财富证券,查看,102.68%,查看,1.9944,99.44%,查看,查看,查看,,,
63,优波基金,股票策略,查看,优波投资,查看,90.70%,查看,4.0271,352.71%,查看,查看,查看,,,
64,卓凯二号,多策略,查看,卓凯投资,查看,--,查看,2.2049,120.49%,查看,查看,查看,,,
65,天虫资本财富增长1号,股票策略,查看,天虫资本,查看,--,查看,2.1110,111.10%,查看,查看,查看,,,
66,渤海分级定增宝7号B级,股票策略,查看,渤海证券,查看,136.63%,查看,2.3654,136.54%,查看,查看,查看,,,
67,云信私募工场之杠杆精灵A类第18期（超级成长）,股票策略,查看,上海博鸿,查看,173.07%,查看,2.6589,165.89%,查看,查看,查看,,,
68,乔格理8号,定向增发,查看,乔格理,查看,84.19%,查看,1.7800,78.00%,查看,查看,查看,,,
69,涌津涌鑫6号,股票策略,查看,涌津投资,查看,97.28%,查看,2.2450,124.50%,查看,查看,查看,,,
70,美港基金,股票策略,查看,美港投资,查看,93.27%,查看,4.2105,342.44%,查看,查看,查看,,,
71,华创限额特定3号,股票策略,查看,华创证券,查看,--,查看,1.9610,96.10%,查看,查看,查看,,,
72,峥嵘岁月鎏金1号,股票策略,查看,峥嵘投资,查看,50.78%,查看,1.9210,92.10%,查看,查看,查看,,,
73,国投瑞银-骏伟资本掘金改革,股票策略,查看,骏伟资本,查看,--,查看,2.0150,101.50%,查看,查看,查看,,,
74,绎富战略新成长101基金,股票策略,查看,广州绎富,查看,48.48%,查看,1.2260,22.60%,查看,查看,查看,,,
75,群利2号次级B,股票策略,查看,中山证券,查看,--,查看,2.0129,101.29%,查看,查看,查看,,,
76,慧智投资68号,多策略,查看,德清瑞智,查看,87.24%,查看,2.3309,133.09%,查看,查看,查看,,,
77,鑫成16号B级,股票策略,查看,兴业证券,查看,116.57%,查看,2.1830,118.30%,查看,查看,查看,,,
78,万方稳进1号,多策略,查看,万方资产,查看,81.51%,查看,2.3691,155.31%,查看,查看,查看,,,
79,国钊一号,管理期货,查看,五矿期货,查看,10.44%,查看,1.8520,85.20%,查看,查看,查看,,,
80,高合1号,股票策略,查看,高合资产,查看,72.97%,查看,1.9770,97.70%,查看,查看,查看,,,
81,高合稳进1号,股票策略,查看,广州期货,查看,72.78%,查看,2.3469,134.69%,查看,查看,查看,,,
82,德邦聚盈二级通11号C,其他,查看,德邦证券,查看,--,查看,1.9707,97.07%,查看,查看,查看,,,
83,华融分级固利15号B,债券策略,查看,华融证券,查看,66.75%,查看,1.9782,120.91%,查看,查看,查看,,,
84,涌津涌鑫3号,股票策略,查看,涌津投资,查看,89.00%,查看,2.1640,116.40%,查看,查看,查看,,,
85,华泰-歌尔家园1号次级,定向增发,查看,华泰资管,查看,22.60%,查看,1.5749,57.49%,查看,查看,查看,,,
86,私募工场荔慎稳健成长一号,多策略,查看,斯诺波投资,查看,63.09%,查看,1.6570,65.70%,查看,查看,查看,,,
87,太平洋共赢1号B,定向增发,查看,太平洋证券,查看,273.54%,查看,1.0870,8.70%,查看,查看,查看,,,
88,骐骏跨市套利1号普通级,套利策略,查看,骐骏投资,查看,283.68%,查看,2.9160,191.60%,查看,查看,查看,,,
89,天迪久盈5号,其他,查看,天迪资产,查看,49.04%,查看,4.0390,303.90%,查看,查看,查看,,,
90,精忠报国1号,股票策略,查看,梧桐之星资产,查看,68.29%,查看,1.0000,0.00%,查看,查看,查看,,,
91,进取1号,管理期货,查看,福茂清泉投资,查看,--,查看,1.9228,92.28%,查看,查看,查看,,,
92,东方点赞,股票策略,查看,汇荣股权,查看,63.45%,查看,3.8590,285.90%,查看,查看,查看,,,
93,朱雀定增4号,定向增发,查看,朱雀股权投资,查看,70.22%,查看,1.7876,78.76%,查看,查看,查看,,,
94,九溪-惜缘1期,多策略,查看,九溪资产,查看,91.69%,查看,1.5195,51.95%,查看,查看,查看,,,
95,汇杉稳健成长1号,股票策略,查看,启元资产,查看,74.71%,查看,1.9178,91.78%,查看,查看,查看,,,
96,涌津涌赢8号,股票策略,查看,涌津投资,查看,81.56%,查看,2.2640,126.40%,查看,查看,查看,,,
97,云起基金,股票策略,查看,红动云上投资,查看,--,查看,1.7131,71.31%,查看,查看,查看,,,
98,渤海分级定增宝9号B级,股票策略,查看,渤海证券,查看,--,查看,1.9867,98.67%,查看,查看,查看,,,
99,复博群利1号进取级A,多策略,查看,中山证券,查看,--,查看,1.6154,61.54%,查看,查看,查看,,,
100,复博群利1号进取级B,多策略,查看,中山证券,查看,--,查看,1.6154,61.54%,查看,查看,查看,,,
101,国兵晟乾成长2号,定向增发,查看,国兵晟乾,查看,55.09%,查看,2.3766,137.66%,查看,查看,查看,,,
102,中汇金凯8期,股票策略,查看,中汇金凯资产,查看,43.40%,查看,1.4840,48.40%,查看,查看,查看,,,
103,予曦一号,股票策略,查看,予曦资产,查看,49.96%,查看,1.8790,87.90%,查看,查看,查看,,,
104,私募学院菁英24号,股票策略,查看,弘羊资产,查看,121.70%,查看,1.5275,52.75%,查看,查看,查看,,,
105,新湖祎海恒航一期,股票策略,查看,祎海恒航资产,查看,67.78%,查看,1.7030,70.30%,查看,查看,查看,,,
106,鼎晟投资1号,股票策略,查看,鼎晟伟业,查看,70.82%,查看,2.1160,111.60%,查看,查看,查看,,,
107,涌津涌赢2号,股票策略,查看,涌津投资,查看,81.11%,查看,2.3371,133.71%,查看,查看,查看,,,
108,国金拓璞价值成长定增,定向增发,查看,拓璞投资,查看,63.06%,查看,2.4052,140.52%,查看,查看,查看,,,
109,华策1号,股票策略,查看,华策资产,查看,46.70%,查看,1.8910,104.10%,查看,查看,查看,,,
110,昱晟一号,股票策略,查看,宸硕投资,查看,18.79%,查看,2.1560,115.60%,查看,查看,查看,,,
111,成泉尊享一期,股票策略,查看,成泉资本,查看,65.14%,查看,2.1984,119.84%,查看,查看,查看,,,
112,君行5号,股票策略,查看,伊洛投资,查看,87.52%,查看,1.8765,87.65%,查看,查看,查看,,,
113,小黑妞铸金1号,管理期货,查看,小黑妞资产,查看,63.65%,查看,1.9764,97.64%,查看,查看,查看,,,
114,大禾投资-掘金5号,股票策略,查看,大禾投资,查看,28.87%,查看,1.9150,91.50%,查看,查看,查看,,,
115,紫金港6号灵活策略基金,股票策略,查看,紫金港资本,查看,35.87%,查看,1.4470,44.70%,查看,查看,查看,,,
116,汇富汉杰一号,多策略,查看,申银万国期货,查看,68.07%,查看,2.3383,133.83%,查看,查看,查看,,,
117,卓凯一号1期,多策略,查看,卓凯投资,查看,58.80%,查看,2.0425,104.25%,查看,查看,查看,,,
118,共盈大岩量化绝对,股票策略,查看,大岩资本,查看,81.22%,查看,1.8720,93.19%,查看,查看,查看,,,
119,群利2号,股票策略,查看,中山证券,查看,--,查看,1.7494,75.06%,查看,查看,查看,,,
120,乔戈里蓝筹精选7号,定向增发,查看,乔格理,查看,80.55%,查看,1.7900,79.00%,查看,查看,查看,,,
121,乔格理蓝筹定增6号,定向增发,查看,乔格理,查看,79.98%,查看,1.7800,78.00%,查看,查看,查看,,,
122,新湖道明进取,其他,查看,新湖期货,查看,46.97%,查看,1.8460,84.60%,查看,查看,查看,,,
123,蓝海战略一号,对冲策略,查看,泛太平洋,查看,49.54%,查看,1.7191,71.91%,查看,查看,查看,,,
124,涌津涌鑫4号,股票策略,查看,涌津投资,查看,70.93%,查看,2.0170,101.70%,查看,查看,查看,,,
125,上元3号,股票策略,查看,上元资本,查看,134.79%,查看,1.5050,50.50%,查看,查看,查看,,,
126,中都一号,股票策略,查看,中都信华,查看,74.11%,查看,1.8584,85.84%,查看,查看,查看,,,
127,红股仓黑珍珠1号,多策略,查看,红股仓投资,查看,115.76%,查看,1.4404,44.04%,查看,查看,查看,,,
128,乔戈里蓝筹精选3号,定向增发,查看,乔格理,查看,12.28%,查看,2.7300,173.00%,查看,查看,查看,,,
129,大禾投资-掘金1号,股票策略,查看,大禾投资,查看,26.79%,查看,1.8740,87.40%,查看,查看,查看,,,
130,和璞1号,股票策略,查看,慎善投资,查看,18.03%,查看,1.8070,80.70%,查看,查看,查看,,,
131,泽时二号,股票策略,查看,泽时投资,查看,57.07%,查看,1.5660,56.60%,查看,查看,查看,,,
132,大德一号,股票策略,查看,金辉投资,查看,--,查看,1.7387,73.87%,查看,查看,查看,,,
133,流金富源5号(证券),股票策略,查看,流金富源,查看,50.73%,查看,1.1077,10.77%,查看,查看,查看,,,
134,共泰投资1号,股票策略,查看,共泰投资,查看,52.90%,查看,1.7278,72.78%,查看,查看,查看,,,
135,上元1号,股票策略,查看,上元资本,查看,121.61%,查看,2.0009,172.09%,查看,查看,查看,,,
136,成泉1期尊享A期,股票策略,查看,成泉资本,查看,-0.89%,查看,1.7619,76.19%,查看,查看,查看,,,
137,成泉1期尊享B期,股票策略,查看,成泉资本,查看,-0.92%,查看,1.7613,76.13%,查看,查看,查看,,,
138,成泉1期尊享D期,股票策略,查看,成泉资本,查看,-0.92%,查看,1.7613,76.13%,查看,查看,查看,,,
139,成泉1期尊享C期,股票策略,查看,成泉资本,查看,-0.92%,查看,1.7613,76.13%,查看,查看,查看,,,
140,成泉风险缓冲1期,股票策略,查看,成泉资本,查看,-0.93%,查看,1.7607,76.07%,查看,查看,查看,,,
141,成泉1期尊享E期,股票策略,查看,成泉资本,查看,-0.92%,查看,1.7612,76.12%,查看,查看,查看,,,
142,飞龙1号,股票策略,查看,博沣资产,查看,71.81%,查看,1.3898,38.98%,查看,查看,查看,,,
143,齐熙盛世一号基金,股票策略,查看,齐熙投资,查看,71.08%,查看,1.4200,42.00%,查看,查看,查看,,,
144,领新固收3号,其他,查看,领新投资,查看,46.54%,查看,1.7600,76.00%,查看,查看,查看,,,
145,景燊品质1期,股票策略,查看,景燊财富,查看,59.50%,查看,1.6030,103.80%,查看,查看,查看,,,
146,国联定增精选1号,股票策略,查看,国联证券,查看,63.47%,查看,1.8932,89.32%,查看,查看,查看,,,
147,久铭3号,股票策略,查看,久铭,查看,49.00%,查看,1.6987,69.87%,查看,查看,查看,,,
148,锐进29号景林多元策略,股票策略,查看,景林资产,查看,36.92%,查看,1.4685,46.85%,查看,查看,查看,,,
